gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRMT3,3.15455295345827,0.205972149828945,0.158836309461416,1.29675733796232,0.194714693859318,NA
PRMT5,4.6717636858007,0.151623627804,0.171359394469903,0.884828218919916,0.376249287298503,NA
PRMT6,2.1027511053964,0.0101184952004502,0.146770453407174,0.0689409548417708,0.945036618801869,NA
PRMT7,3.14903331828481,-0.240170881752677,0.158805046547459,-1.51236303237317,0.130441533918209,NA
PRND,3.32851769153259,0.0640156465482742,0.16417667035485,0.389919264472299,0.696596248187233,NA
PROC,0.14863322129738,0.00589325173627874,0.0402095255674409,0.146563573011931,0.883476507642132,NA
PROCA1,1.52513007789907,-0.00799254288436703,0.130816550002768,-0.0610973373338307,0.951281689691008,NA
PROCR,0.252533634308854,0.0019777108222618,0.0522163859851987,0.0378752911552017,0.969787113711296,NA
PRODH,0.0410669116744055,0,0.0336427696786416,0,1,NA
PROK2,0.847140907201907,-0.0387129438238562,0.10726980902664,-0.360893192363586,0.718179292835656,NA
PROM2,0.665183156380599,-0.0948486202171923,0.0943910361982649,-1.00484774865662,0.314970167804633,NA
PRORSD1P,1.24880205833415,-0.128833816961367,0.123251399978224,-1.04529292960672,0.295887604444549,NA
PROS1,0.0744257112169565,-0.00578783385422411,0.0336427696786416,-0.17203797159122,0.863407677003631,NA
PROSC,19.4288596351791,-0.0448914721716018,0.167127212466301,-0.268606599183562,0.788232433463769,NA
PROSER1,5.70946883043672,0.149208399440084,0.173988794176199,0.857574765929931,0.391127313851066,NA
PROSER2,0.182104716676675,-0.00481957960182421,0.0466131358154763,-0.103395309444597,0.917649234716837,NA
PROSER2-AS1,0.0425105957769932,0,0.0336427696786416,0,1,NA
PROX1,0.0738162286459684,0.00410900109285479,0.0336427696786416,0.122136231116055,0.902791128382015,NA
PROX2,0.0915815356727224,-0.00248888887186449,0.0336427696786416,-0.0739799040221288,0.941026375702775,NA
PROZ,0.0676096804033372,0.000810056110495166,0.0336427696786416,0.0240781635469638,0.980790261237816,NA
PRPF19,6.2726544627548,-0.0657884369073227,0.175769519029657,-0.374288086299094,0.70818999476227,NA
PRPF31,14.1320635082918,0.0283465207072111,0.169868918371283,0.166872909882513,0.867470049023973,NA
PRPF4,19.8111027084672,-0.159453338089415,0.159375082686758,-1.00049101403643,0.317072944156503,NA
PRPF40B,0.298064493890915,0.0332854179364936,0.0587378871575263,0.56667714055201,0.570933554454966,NA
PRPH2,0.330568738222222,0.0519946354806555,0.0643616188797006,0.807851579647795,0.419176028182661,NA
