baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RCBTB2,164.796084810481,-0.284813017313683,0.116500208407312,-2.44474255632153,0.0144955572143877,0.321330086033224
DRG1,71.1626700406232,-0.291520361312166,0.119688837912244,-2.43565203236336,0.0148649764414896,0.326718408349339
EIF2S1,113.990888238334,-0.302297579548323,0.124136998326059,-2.43519324314825,0.014883838602581,0.326718408349339
RBM6,102.293721178941,-0.291077542785424,0.119643229293423,-2.43287935727278,0.0149792909342414,0.327217520408187
HEXB,62.4349771736398,0.307441228291557,0.126729165273864,2.42597059348708,0.0152675073206234,0.330306648763487
SLC15A3,56.7731461043854,0.317250201446267,0.130749630366496,2.42639463344564,0.0152496778036706,0.330306648763487
STX7,55.8506435265252,-0.332192571553021,0.137130263729283,-2.42245994807405,0.015415825005111,0.331919677143538
BET1,32.6346091962805,-0.378751822907713,0.156492502504639,-2.42025539144589,0.0155096099969662,0.332348785649276
C1orf54,33.9111886928978,0.405750222798278,0.168397334115151,2.409481271959,0.0159752159490236,0.335927438180402
C3orf38,57.7841748250298,-0.342749223689438,0.142105977744738,-2.41192685296541,0.0158684647576857,0.335927438180402
DPM1,120.282061483107,-0.281423063578617,0.116755957554492,-2.41035292308123,0.0159370956148251,0.335927438180402
PDZD11,28.2603098827907,-0.37982034913891,0.157479522157384,-2.41187135911754,0.0158708801269129,0.335927438180402
OGFRL1,27.3653212737006,0.401558300613096,0.166810132061935,2.4072776374519,0.016071946292647,0.33638957356703
CMPK1,50.1480140660883,0.326034327526799,0.135608763726364,2.40422756293746,0.0162066811754832,0.337161069260145
KDM2A,26.4894665782245,0.380533803372674,0.158458436847288,2.40147391924235,0.0163291730389701,0.337161069260145
RNF20,73.5210297420772,-0.326123103160992,0.136090448909688,-2.39637025062216,0.016558354734776,0.337161069260145
SNN,35.5990143325886,0.369107576455507,0.153990614713869,2.39694852274828,0.0165322461241263,0.337161069260145
SRP54,81.2226367975975,-0.338968458389204,0.141443547742029,-2.39649290335554,0.0165528140197681,0.337161069260145
SSBP2,36.7527433301265,-0.353889119146125,0.147494406672404,-2.3993392504174,0.0164246896778825,0.337161069260145
