baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FLVCR2,16.5691700225113,0.436531879109699,0.169783170707275,2.57111395252671,0.0101371965249469,0.268945733368855
GIMAP4,579.460285081799,-0.437788873119436,0.170300465321188,-2.57068512580846,0.0101497563017102,0.268945733368855
LOC100506776,20.8655164004005,-0.447851350370569,0.174301491268493,-2.56940630347621,0.0101872936511394,0.268945733368855
SFR1,50.50336672072,-0.341413918622148,0.132884621124302,-2.56925079616839,0.0101918666846872,0.268945733368855
KIAA0930,38.6899598601798,0.386604908190848,0.150629762272679,2.56659044240535,0.0102703837921211,0.268952744510567
ACIN1,105.739251332647,-0.304282069363158,0.118785314551888,-2.56161353371878,0.0104187181840007,0.271597039932927
SUSD1,18.190430632719,0.424565284250135,0.165899544797621,2.55917088119836,0.0104922152676258,0.272275359999249
CTBP2,86.1123415389852,-0.319978142357653,0.125434370082154,-2.55096065096099,0.010742645379136,0.277518338961014
ADPGK,41.0273424793582,0.35828035804998,0.140692022904632,2.54655772696396,0.010879121618535,0.278534653938832
ERGIC2,70.8694587752154,-0.339904178986169,0.133472838416566,-2.5466168474318,0.0108772789175304,0.278534653938832
ARFIP1,54.0987791448053,-0.380209246021019,0.15034190467332,-2.52896387635357,0.0114399800879319,0.279224359113531
ARHGAP15,133.791331309868,-0.298610498851155,0.117941108411862,-2.53186105228364,0.0113458941459042,0.279224359113531
ATP6AP1,32.0312044431016,0.380106312644603,0.150304203653321,2.52891338635694,0.011441625874748,0.279224359113531
CD96,61.7427299415871,-0.374687596946308,0.147685296904707,-2.5370677027387,0.0111785333470514,0.279224359113531
MED18,20.6605794414472,-0.419473668365372,0.165353393151683,-2.53683133058285,0.0111860834389069,0.279224359113531
MRPS9,39.7543469637243,-0.366039984661229,0.144381835086546,-2.53522186112827,0.0112376128976469,0.279224359113531
NFIL3,38.036735097529,0.423953627185643,0.167563325356803,2.53010989297862,0.0114026806625383,0.279224359113531
PHAX,109.823590471182,-0.291932938613836,0.114901509144768,-2.54072327497475,0.0110623436179738,0.279224359113531
RPA2,118.39608283702,-0.339116729438457,0.133997584656868,-2.53076747843512,0.0113813269951169,0.279224359113531
STYXL1,15.8045644598119,-0.435701808493211,0.171932101946127,-2.5341504207849,0.0112720333567102,0.279224359113531
VIM,1791.79843153063,0.301957009264936,0.119065486659635,2.53605824606523,0.0112108085922721,0.279224359113531
CRTAM,19.3589082478127,-0.416151394044465,0.165010138293315,-2.52197470015286,0.0116698101108233,0.281203197418367
POLD3,70.8849090228573,-0.31339913205824,0.124152692073564,-2.524303958488,0.0115927643911486,0.281203197418367
SFPQ,100.249437115713,0.324571446257874,0.128673325159754,2.52244547076796,0.0116542017331898,0.281203197418367
AHR,94.0198665989522,0.395666308632942,0.157216091833485,2.51670362759056,0.011845842686905,0.281957817236242
NLRC4,38.5610646534176,-0.407679445130049,0.161994769971294,-2.51662103166843,0.0118486196955422,0.281957817236242
PSEN1,64.3770598006884,-0.326773132561237,0.129765945398271,-2.51817325075791,0.0117965279835865,0.281957817236242
GART,28.6101803502423,-0.391059299069234,0.155661002054809,-2.51224965731326,0.0119964186701278,0.284295293690839
DDIT3,54.0381111199182,0.380009611094932,0.151384811810988,2.51022283245558,0.0120654997962487,0.284755725643976
ZNF22,65.3838162608572,-0.349391798297927,0.139294552657927,-2.50829477270333,0.0121315416748511,0.285140948792094
PLBD1,214.004371953556,0.323258726152591,0.129072289329945,2.50447813260871,0.0122632185605845,0.285892514003869
XIST,37.4713455768887,0.375568155711395,0.149951916619123,2.50459056595678,0.0122593214980179,0.285892514003869
